cve_periodo,cve_periodo_alta,dat_fecha_disposicion,dat_fecha_vencimiento,dat_monto_credito_dispuesto,dat_responsabilidad_total,dat_saldo_princ_inicio,dat_saldo_princ_fin,dat_monto_pago_exigible_acred,dat_monto_pagado_efec_acred,dat_monto_intereses_pagados,dat_tasa_bruta_periodo,dat_num_vencidos,cve_situacion_credito,id_disposicion,ventana
201001,200908,200805,201305,0,13270944,13270944,12672028,602887,598917,0,10.77,0,1,304007220050CA940112MG4014_341,-1
201002,200908,200805,201305,0,12790267,12672028,12067556,726501,730292,125821,10.77,0,1,304007220050CA940112MG4014_341,0
201003,200908,200805,201305,0,12161422,12067556,11455255,709777,812588,200287,10.77,0,1,304007220050CA940112MG4014_341,1
201004,200908,200805,201305,0,11455255,11455255,10839499,625083,713961,98206,10.77,0,1,304007220050CA940112MG4014_341,2
201005,200908,200805,201305,0,10839499,10839499,10217659,631631,717159,95318,10.77,0,1,304007220050CA940112MG4014_341,3
201006,200908,200805,201305,0,10217659,10217659,9589085,242568,714824,86250,10.77,0,1,304007220050CA940112MG4014_341,4
201007,200908,200805,201305,0,9589085,9589085,9349386,328758,239699,86779,10.77,0,1,304007220050CA940112MG4014_341,5
201008,200908,200805,201305,0,9436165,9349386,9110204,244126,410594,84633,10.77,0,1,304007220050CA940112MG4014_341,6
201009,200908,200805,201305,0,9110204,9110204,8868804,248817,321070,79670,10.77,0,1,304007220050CA940112MG4014_341,7
201010,200908,200805,201305,0,8868804,8868804,8622640,328543,246163,80041,10.77,0,1,304007220050CA940112MG4014_341,8
201011,200908,200805,201305,0,8702682,8622640,8376719,253086,401218,75255,10.77,0,1,304007220050CA940112MG4014_341,9
201012,200908,200805,201305,0,8376719,8376719,8126139,252958,326018,75438,10.77,0,1,304007220050CA940112MG4014_341,10
201101,200908,200805,201305,0,8126139,8126139,7875612,255206,323791,73265,10.77,0,1,304007220050CA940112MG4014_341,11
201102,200908,200805,201305,0,7875612,7875612,7622762,263931,316779,63929,10.77,0,1,304007220050CA940112MG4014_341,12
201103,200908,200805,201305,0,7622762,7622762,7361112,259824,329997,68346,10.77,0,1,304007220050CA940112MG4014_341,13
201104,200908,200805,201305,0,7361112,7361112,7103491,327963,257621,63831,10.77,0,1,304007220050CA940112MG4014_341,14
201105,200908,200805,201305,0,7167322,7103491,6841484,264487,389444,63606,10.77,0,1,304007220050CA940112MG4014_341,15
201106,200908,200805,201305,0,6841484,6841484,6579043,268682,321566,59125,10.77,0,1,304007220050CA940112MG4014_341,16
201107,200908,200805,201305,0,6579043,6579043,6312329,327858,266714,58621,10.77,0,1,304007220050CA940112MG4014_341,17
201108,200908,200805,201305,0,6370951,6312329,6044981,271636,382112,56142,10.77,0,1,304007220050CA940112MG4014_341,18
201109,200908,200805,201305,0,6044981,6044981,5775154,275657,321740,51913,10.77,0,1,304007220050CA940112MG4014_341,19
201110,200908,200805,201305,0,5775154,5775154,5501225,276516,325194,51265,10.77,0,1,304007220050CA940112MG4014_341,20
201111,200908,200805,201305,0,5501225,5501225,5226355,280418,321859,46989,10.77,0,1,304007220050CA940112MG4014_341,21
201112,200908,200805,201305,0,5226355,5226355,4947500,327453,278854,45967,10.77,0,1,304007220050CA940112MG4014_341,22
201201,200908,200805,201305,0,4993468,4947500,4667495,283999,369428,43455,10.77,0,1,304007220050CA940112MG4014_341,23
201202,200908,200805,201305,0,4667495,4667495,4384892,288901,320730,38127,10.77,0,1,304007220050CA940112MG4014_341,24
201203,200908,200805,201305,0,4384892,4384892,4222083,454296,162809,38085,10.77,30,1,304007220050CA940112MG4014_341,25
201204,200908,200805,201305,0,4260168,4222083,3809412,325933,488648,34362,10.77,0,1,304007220050CA940112MG4014_341,26
201205,200908,200805,201305,0,3809412,3809412,3517841,326064,324371,32800,10.77,0,1,304007220050CA940112MG4014_341,27
201206,200908,200805,201305,0,3517841,3517841,3224576,325849,293265,0,10.77,0,1,304007220050CA940112MG4014_341,28
201207,200908,200805,201305,0,3253604,3224576,2927756,355096,353179,56358,10.77,0,1,304007220050CA940112MG4014_341,29
201208,200908,200805,201305,0,2927756,2927756,2629018,325979,298737,0,10.77,0,1,304007220050CA940112MG4014_341,30
200909,200908,200708,201108,20757720,11483811,11483439,11483439,1460245,0,0,7.94,0,1,304007220050CA940112MG4015_341,-5
200910,200908,200708,201108,0,11713923,11189902,9919999,1496967,1496967,227051,7.94,0,1,304007220050CA940112MG4015_341,-4
200911,200908,200708,201108,0,9985633,9919999,9744805,1338867,0,0,7.94,0,1,304007220050CA940112MG4015_341,-3
200912,200908,200708,201108,0,9873769,9744805,9858130,1419662,0,0,7.94,0,1,304007220050CA940112MG4015_341,-2
201001,200908,200708,201108,0,10055987,9858130,8534299,1480684,1487176,205672,7.94,0,1,304007220050CA940112MG4015_341,-1
201002,200908,200708,201108,0,8585115,8534299,8381519,1335314,0,0,7.94,0,1,304007220050CA940112MG4015_341,0
201003,200908,200708,201108,0,8483184,8381519,8088750,1338622,0,0,7.94,0,1,304007220050CA940112MG4015_341,1
201004,200908,200708,201108,0,8242168,8088747,6812254,1295403,1393336,46433,7.94,0,1,304007220050CA940112MG4015_341,2
201005,200908,200708,201108,0,6849816,6812254,7174460,1413333,0,49053,7.94,0,1,304007220050CA940112MG4015_341,3
201006,200908,200708,201108,0,7263073,7174460,7135295,1452829,0,47212,7.94,0,1,304007220050CA940112MG4015_341,4
201007,200908,200708,201108,0,7270636,7135295,5729399,1360458,1430365,39459,7.94,0,1,304007220050CA940112MG4015_341,5
201008,200908,200708,201108,0,5767309,5729399,5965951,1457418,0,40791,7.94,0,1,304007220050CA940112MG4015_341,6
201009,200908,200708,201108,0,6046217,5965951,5708694,1432345,0,37773,7.94,0,1,304007220050CA940112MG4015_341,7
201010,200908,200708,201108,0,5823270,5708694,4301167,1344227,1402664,29692,7.94,0,1,304007220050CA940112MG4015_341,8
201011,200908,200708,201108,0,4329626,4301167,4345682,1386893,0,28754,7.94,0,1,304007220050CA940112MG4015_341,9
201012,200908,200708,201108,0,4403190,4345682,4304966,1403333,0,29434,7.94,0,1,304007220050CA940112MG4015_341,10
201101,200908,200708,201108,0,4391369,4304966,2941136,1339430,1382736,20966,7.94,0,1,304007220050CA940112MG4015_341,11
201102,200908,200708,201108,0,2959299,2941136,2930075,1352487,0,18095,7.94,0,1,304007220050CA940112MG4015_341,12
201103,200908,200708,201108,0,2966265,2930075,2882202,1350096,0,19706,7.94,0,1,304007220050CA940112MG4015_341,13
201104,200908,200708,201108,0,2937506,2882202,1537291,1287833,1306946,10448,7.94,0,1,304007220050CA940112MG4015_341,14
201105,200908,200708,201108,0,1547124,1537291,1543986,1303998,0,10557,7.94,0,1,304007220050CA940112MG4015_341,15
201106,200908,200708,201108,0,1564418,1543986,1563322,1330673,0,10344,7.94,0,1,304007220050CA940112MG4015_341,16
201107,200908,200708,201108,0,1594354,1563322,264466,266274,1332886,2095,7.94,0,1,304007220050CA940112MG4015_341,17
201108,200908,200708,201108,0,266216,264466,0,280004,280004,61,7.94,0,1,304007220050CA940112MG4015_341,18
200909,200908,200708,201108,12562932,6486030,6443756,5617538,956963,956963,130745,7.94,0,1,304007220050CA940112MG4016_341,-5
200910,200908,200708,201108,0,5653470,5473944,5473944,858729,0,0,7.94,0,1,304007220050CA940112MG4016_341,-4
200911,200908,200708,201108,0,5546389,5473944,5377271,880334,0,0,7.94,0,1,304007220050CA940112MG4016_341,-3
200912,200908,200708,201108,0,5484019,5377271,4622428,926555,926555,109179,7.94,0,1,304007220050CA940112MG4016_341,-2
201001,200908,200708,201108,0,4653015,4622428,4602581,862563,0,0,7.94,0,1,304007220050CA940112MG4016_341,-1
201002,200908,200708,201108,0,4664508,4602581,4520186,878029,0,0,7.94,0,1,304007220050CA940112MG4016_341,0
201003,200908,200708,201108,0,4608922,4520186,3574592,874301,874301,86598,7.94,0,1,304007220050CA940112MG4016_341,1
201004,200908,200708,201108,0,3598242,3574588,3554876,845403,0,23521,7.94,0,1,304007220050CA940112MG4016_341,2
201005,200908,200708,201108,0,3601918,3554876,3743888,915951,0,25598,7.94,0,1,304007220050CA940112MG4016_341,3
201006,200908,200708,201108,0,3819029,3743888,2888052,871458,910950,19294,7.94,0,1,304007220050CA940112MG4016_341,4
201007,200908,200708,201108,0,2906525,2888052,2843396,877424,0,19441,7.94,0,1,304007220050CA940112MG4016_341,5
201008,200908,200708,201108,0,2881024,2843396,2960793,933894,0,20244,7.94,0,1,304007220050CA940112MG4016_341,6
201009,200908,200708,201108,0,3020217,2960793,1996984,866639,893624,13398,7.94,0,1,304007220050CA940112MG4016_341,7
201010,200908,200708,201108,0,2009757,1996984,1955601,862051,0,13371,7.94,0,1,304007220050CA940112MG4016_341,8
201011,200908,200708,201108,0,1981480,1955601,1975841,884047,0,13074,7.94,0,1,304007220050CA940112MG4016_341,9
201012,200908,200708,201108,0,2015061,1975841,1120850,606435,875764,7848,7.94,0,1,304007220050CA940112MG4016_341,10
201101,200908,200708,201108,0,1128266,1120850,1102906,604268,0,7541,7.94,0,1,304007220050CA940112MG4016_341,11
201102,200908,200708,201108,0,1117745,1102906,1098759,608780,0,6785,7.94,0,1,304007220050CA940112MG4016_341,12
201103,200908,200708,201108,0,1120327,1098759,503427,163261,598834,3569,7.94,0,1,304007220050CA940112MG4016_341,13
201104,200908,200708,201108,0,506758,503427,487337,161268,0,3225,7.94,0,1,304007220050CA940112MG4016_341,14
201105,200908,200708,201108,0,493786,487337,489459,165317,0,3347,7.94,0,1,304007220050CA940112MG4016_341,15
201106,200908,200708,201108,0,499283,489459,338258,167387,167387,2273,7.94,0,1,304007220050CA940112MG4016_341,16
201107,200908,200708,201108,0,340421,338258,173397,174582,167665,1222,7.94,0,1,304007220050CA940112MG4016_341,17
201108,200908,200708,201108,0,174544,173397,0,183585,183585,40,7.94,0,1,304007220050CA940112MG4016_341,18
200909,200908,200708,201007,951292,317355,321614,292915,28780,30588,1889,7.7,0,1,304007220050CA940112MG4017_341,-5
200910,200908,200708,201007,0,292915,285428,257199,28281,28215,0,7.7,0,1,304007220050CA940112MG4017_341,-4
200911,200908,200708,201007,0,258908,257199,224811,29577,30985,3139,7.7,0,1,304007220050CA940112MG4017_341,-3
200912,200908,200708,201007,0,224811,224811,199020,28458,29738,1320,7.7,0,1,304007220050CA940112MG4017_341,-2
201001,200908,200708,201007,0,199020,199020,169739,28465,28426,0,7.7,0,1,304007220050CA940112MG4017_341,-1
201002,200908,200708,201007,0,170897,169739,138604,29259,29297,1201,7.7,0,1,304007220050CA940112MG4017_341,0
201003,200908,200708,201007,0,139383,138604,106376,28151,28841,1455,7.7,0,1,304007220050CA940112MG4017_341,1
201004,200908,200708,201007,0,106376,106381,78467,27543,27861,533,7.7,0,1,304007220050CA940112MG4017_341,2
201005,200908,200708,201007,0,78467,78467,53649,29175,29364,374,7.7,0,1,304007220050CA940112MG4017_341,3
201006,200908,200708,201007,0,53649,53649,24352,24357,29167,162,7.7,0,1,304007220050CA940112MG4017_341,4
201007,200908,200708,201007,0,24352,24352,0,23980,23980,5,7.7,0,1,304007220050CA940112MG4017_341,5
200909,200908,200708,201002,425798,23952,24274,20293,3980,4102,121,7.5,0,1,304007220050CA940112MG4018_341,-5
200910,200908,200708,201002,0,20293,19774,15870,3905,3905,0,7.5,0,1,304007220050CA940112MG4018_341,-4
200911,200908,200708,201002,0,15975,15870,11727,3965,4030,181,7.5,0,1,304007220050CA940112MG4018_341,-3
200912,200908,200708,201002,0,11727,11727,7944,3933,3985,52,7.5,0,1,304007220050CA940112MG4018_341,-2
201001,200908,200708,201002,0,7944,7944,3968,3942,3929,0,7.5,0,1,304007220050CA940112MG4018_341,-1
201002,200908,200708,201002,0,4007,3968,0,3935,3935,26,7.5,0,2,304007220050CA940112MG4018_341,0
200909,200908,200708,200912,1640763,195464,198088,132634,65494,66277,823,7.35,0,1,304007220050CA940112MG4019_341,-5
200910,200908,200708,200912,0,132634,129244,65043,64227,64201,0,7.35,0,1,304007220050CA940112MG4019_341,-4
200911,200908,200708,200912,0,65463,65043,8576,55757,55822,504,7.35,0,1,304007220050CA940112MG4019_341,-3
200912,200908,200708,200912,0,8576,8576,0,8676,8676,0,7.35,0,1,304007220050CA940112MG4019_341,-2
200909,200908,200908,201208,90800,91243,90800,88740,2537,2605,545,13.5,0,1,304007220050DO030819K67000_340,-5
200910,200908,200908,201208,0,89639,88740,86657,3015,3081,998,13.5,0,1,304007220050DO030819K67000_340,-4
200911,200908,200908,201208,0,87567,86657,84551,3049,3114,1007,13.5,0,1,304007220050DO030819K67000_340,-3
200912,200908,200908,201208,0,85407,84551,82421,3018,3081,951,13.5,0,1,304007220050DO030819K67000_340,-2
201001,200908,200908,201208,0,83286,82421,80267,3050,3112,958,13.5,0,1,304007220050DO030819K67000_340,-1
201002,200908,200908,201208,0,81109,80267,78088,3051,3111,933,13.5,0,1,304007220050DO030819K67000_340,0
201003,200908,200908,201208,0,78820,78088,75885,2964,3023,820,13.5,0,1,304007220050DO030819K67000_340,1
201004,200908,200908,201208,0,76682,75885,73658,3026,3110,831,13.5,0,1,304007220050DO030819K67000_340,2
201005,200908,200908,201208,0,74404,73658,71405,3055,3081,833,13.5,0,1,304007220050DO030819K67000_340,3
201006,200908,200908,201208,0,72155,71405,69127,3029,3108,780,13.5,0,1,304007220050DO030819K67000_340,4
201007,200908,200908,201208,0,69827,69127,66823,3056,3081,779,13.5,0,1,304007220050DO030819K67000_340,5
201008,200908,200908,201208,0,67525,66823,64494,3057,3106,752,13.5,0,1,304007220050DO030819K67000_340,6
201009,200908,200908,201208,0,65171,64494,62138,3035,3106,702,13.5,0,1,304007220050DO030819K67000_340,7
201010,200908,200908,201208,0,62767,62138,59756,3059,3081,697,13.5,0,1,304007220050DO030819K67000_340,8
201011,200908,200908,201208,0,60383,59756,57347,3038,3104,648,13.5,0,1,304007220050DO030819K67000_340,9
201012,200908,200908,201208,0,57927,57347,54911,3061,3081,641,13.5,0,1,304007220050DO030819K67000_340,10
201101,200908,200908,201208,0,55487,54911,52447,3062,3102,612,13.5,0,1,304007220050DO030819K67000_340,11
201102,200908,200908,201208,0,52998,52447,49956,3006,3101,527,13.5,0,1,304007220050DO030819K67000_340,12
201103,200908,200908,201208,0,50424,49956,47436,3064,3044,554,13.5,0,1,304007220050DO030819K67000_340,13
201104,200908,200908,201208,0,47935,47436,44889,3048,3099,508,13.5,0,1,304007220050DO030819K67000_340,14
201105,200908,200908,201208,0,45343,44889,42312,3065,3081,495,13.5,0,1,304007220050DO030819K67000_340,15
201106,200908,200908,201208,0,42757,42312,39707,3052,3097,450,13.5,0,1,304007220050DO030819K67000_340,16
201107,200908,200908,201208,0,40109,39707,37073,3067,3081,434,13.5,0,1,304007220050DO030819K67000_340,17
201108,200908,200908,201208,0,37462,37073,42327,3775,3095,486,13.5,0,1,304007220050DO030819K67000_340,18
201109,200908,200908,201208,7918,42771,42327,39012,3761,3806,443,13.5,0,1,304007220050DO030819K67000_340,19
201110,200908,200908,201208,0,39407,39012,35661,3777,3790,418,13.5,0,1,304007220050DO030819K67000_340,20
201111,200908,200908,201208,0,36035,35661,32272,3766,3804,367,13.5,0,1,304007220050DO030819K67000_340,21
201112,200908,200908,201208,0,32598,32272,28844,3780,3790,339,13.5,0,1,304007220050DO030819K67000_340,22
201201,200908,200908,201208,0,29147,28844,25378,3781,3801,299,13.5,0,1,304007220050DO030819K67000_340,23
201202,200908,200908,201208,0,25645,25378,21873,3766,3800,242,13.5,0,1,304007220050DO030819K67000_340,24
201203,200908,200908,201208,0,22087,21873,18329,3784,3782,217,13.5,0,1,304007220050DO030819K67000_340,25
201204,200908,200908,201208,0,18522,18329,14745,3794,3797,170,13.5,0,1,304007220050DO030819K67000_340,26
201205,200908,200908,201208,0,14894,14745,11120,3799,3790,133,13.5,0,1,304007220050DO030819K67000_340,27
201206,200908,200908,201208,0,11237,11120,7455,3795,3795,129,13.5,0,1,304007220050DO030819K67000_340,28
201207,200908,200908,201208,0,7531,7455,3748,3832,3790,84,13.5,0,1,304007220050DO030819K67000_340,29
201208,200908,200908,201208,0,3788,3748,0,44,3792,44,13.5,0,1,304007220050DO030819K67000_340,30
200909,200908,200908,201008,11891,11953,11891,10964,994,1013,86,14.5,0,1,304007220050DO030819K67001_340,-5
200910,200908,200908,201008,0,11074,10964,10026,1053,1070,132,14.5,0,1,304007220050DO030819K67001_340,-4
200911,200908,200908,201008,0,10127,10026,9077,1054,1070,121,14.5,0,1,304007220050DO030819K67001_340,-3
200912,200908,200908,201008,0,9168,9077,8116,1056,1070,110,14.5,0,1,304007220050DO030819K67001_340,-2
201001,200908,200908,201008,0,8198,8116,7144,1057,1070,98,14.5,0,1,304007220050DO030819K67001_340,-1
201002,200908,200908,201008,0,7216,7144,6160,1059,1070,86,14.5,0,1,304007220050DO030819K67001_340,0
201003,200908,200908,201008,0,6222,6160,5164,1061,1070,74,14.5,0,1,304007220050DO030819K67001_340,1
201004,200908,200908,201008,0,5216,5164,4155,1064,1070,52,14.5,0,1,304007220050DO030819K67001_340,2
201005,200908,200908,201008,0,4197,4155,3135,1065,1070,40,14.5,0,1,304007220050DO030819K67001_340,3
201006,200908,200908,201008,0,3167,3135,2103,1067,1070,27,14.5,0,1,304007220050DO030819K67001_340,4
201007,200908,200908,201008,0,2124,2103,1058,1069,1070,15,14.5,0,1,304007220050DO030819K67001_340,5
201008,200908,200908,201008,0,1068,1058,0,1070,1070,2,14.5,0,1,304007220050DO030819K67001_340,6
200909,200908,200908,201008,8142,8179,8142,7505,677,683,46,13.5,0,1,304007220050DO030819K67002_340,-5
200910,200908,200908,201008,0,7581,7505,6860,724,729,84,13.5,0,1,304007220050DO030819K67002_340,-4
200911,200908,200908,201008,0,6929,6860,6208,724,729,77,13.5,0,1,304007220050DO030819K67002_340,-3
200912,200908,200908,201008,0,6271,6208,5549,725,729,70,13.5,0,1,304007220050DO030819K67002_340,-2
201001,200908,200908,201008,0,5605,5549,4882,725,729,62,13.5,0,1,304007220050DO030819K67002_340,-1
201002,200908,200908,201008,0,4931,4882,4208,725,729,55,13.5,0,1,304007220050DO030819K67002_340,0
201003,200908,200908,201008,0,4250,4208,3526,726,729,47,13.5,0,1,304007220050DO030819K67002_340,1
201004,200908,200908,201008,0,3562,3526,2836,727,729,33,13.5,0,1,304007220050DO030819K67002_340,2
201005,200908,200908,201008,0,2865,2836,2139,728,729,25,13.5,0,1,304007220050DO030819K67002_340,3
201006,200908,200908,201008,0,2161,2139,1434,728,729,17,13.5,0,1,304007220050DO030819K67002_340,4
201007,200908,200908,201008,0,1449,1434,721,729,729,9,13.5,0,1,304007220050DO030819K67002_340,5
201008,200908,200908,201008,0,728,721,0,729,729,1,13.5,0,1,304007220050DO030819K67002_340,6
200909,200908,200908,201208,149040,149820,149040,145711,4170,4410,1081,14.5,0,1,304007220050DO030819K67003_340,-5
200910,200908,200908,201208,0,147178,145711,142341,4895,5130,1761,14.5,0,1,304007220050DO030819K67003_340,-4
200911,200908,200908,201208,0,143775,142341,138931,4901,5130,1720,14.5,0,1,304007220050DO030819K67003_340,-3
200912,200908,200908,201208,0,140330,138931,135480,4906,5130,1679,14.5,0,1,304007220050DO030819K67003_340,-2
201001,200908,200908,201208,0,136844,135480,131987,4912,5130,1637,14.5,0,1,304007220050DO030819K67003_340,-1
201002,200908,200908,201208,0,133316,131987,128452,4917,5130,1595,14.5,0,1,304007220050DO030819K67003_340,0
201003,200908,200908,201208,0,129745,128452,124874,4923,5130,1552,14.5,0,1,304007220050DO030819K67003_340,1
201004,200908,200908,201208,0,126131,124874,121252,4935,5130,1472,14.5,0,1,304007220050DO030819K67003_340,2
201005,200908,200908,201208,0,122473,121252,117587,4941,5130,1428,14.5,0,1,304007220050DO030819K67003_340,3
201006,200908,200908,201208,0,118771,117587,113878,4947,5130,1384,14.5,0,1,304007220050DO030819K67003_340,4
201007,200908,200908,201208,0,115025,113878,110124,4953,5130,1338,14.5,0,1,304007220050DO030819K67003_340,5
